INFO [2021-02-01 03:36:32,357] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Đầm cho bé gái, váy công chúa bé gái pony BEIU022 váy bé gái diện chơi tết năm mới cực xinh cute và dễ thương', shop = 'beiustore', shopid = '340330526', itemid = '9607000739', keyword = 'váy cho bé gái', url = 'https://shopee.vn/đầm-công-chúa-cho-bé-gái-váy-công-chúa-cho-bé-beiu022-pony-váy-bé-gái-diện-chơi-tết-năm-mới-cực-xinh-cute-và-dễ-thương-i.340330526.9607000739', best_idx_time_ytd = null, img = 'https://cf.shopee.vn/file/60267e05e3a7fde6e302d9df84d7bfd5_tn', xint3 = null, best_idx_time = null, status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = null, totalclick = 25, note1 = null, scan_idx_time = '2021-01-28 22:52:04', xint1 = null, price_to = 270000, ctime = '2021-01-24 22:46:22', countuser = 0, starttime = '2021-01-24 22:46:22', note3 = null, best_idx = null, price_from = 270000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = 249 WHERE id = 44| 1 rows is updated, time=9
INFO [2021-02-01 03:36:32,417] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Váy bé gái, đầm công chúa bé gái thỏ ngọc BEIU020 váy cho bé gái diện đầu xuân năm mới cực xinh và dễ thương', shop = 'beiustore', shopid = '340330526', itemid = '7773008320', keyword = 'đầm cho bé gái', url = 'https://shopee.vn/váy-tết-cho-bé-gái-đầm-công-chúa-bé-gái-beiu020-thỏ-ngọc-đồ-tết-cho-bé-gái-diện-đầu-xuân-năm-mới-cực-xinh-và-dễ-thương-i.340330526.7773008320', best_idx_time_ytd = '2021-01-31 01:03:09', img = 'https://cf.shopee.vn/file/36c1fd4e9be1b6d2ab00bb36b1695ae9_tn', xint3 = null, best_idx_time = '2021-02-01 01:01:41', status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = 6, totalclick = 245, note1 = null, scan_idx_time = '2021-02-01 02:17:04', xint1 = null, price_to = 269000, ctime = '2021-01-24 22:46:22', countuser = 0, starttime = '2021-01-24 22:46:22', note3 = null, best_idx = 6, price_from = 269000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = 6 WHERE id = 45| 1 rows is updated, time=8
INFO [2021-02-01 03:36:32,484] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Đầm bé gái, váy công chúa bé gái pony BEIU021 đồ tết cho bé diện đầu xuân năm mới - Tặng dây cột tóc mẫu ngẫu nhiên', shop = 'beiustore', shopid = '340330526', itemid = '5177024422', keyword = 'đầm cho bé gái', url = 'https://shopee.vn/Đầm-công-chúa-cho-bé-gái-váy-bé-gái-beiu021-pony-đồ-tết-cho-bé-diện-đầu-xuân-năm-mới-tặng-dây-cột-tóc-mẫu-ngẫu-nhiên-i.340330526.5177024422', best_idx_time_ytd = '2021-01-31 03:38:27', img = 'https://cf.shopee.vn/file/b306aeee0441b012ae51da90d4bc60a4_tn', xint3 = null, best_idx_time = null, status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = 146, totalclick = 197, note1 = null, scan_idx_time = '2021-01-31 09:42:40', xint1 = null, price_to = 269000, ctime = '2021-01-24 22:46:22', countuser = 0, starttime = '2021-01-24 22:46:22', note3 = null, best_idx = null, price_from = 269000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = 150 WHERE id = 46| 1 rows is updated, time=8
INFO [2021-02-01 03:36:32,549] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Đầm cho bé gái, váy công chúa bé gái pony BEIU022 váy bé gái diện chơi tết năm mới cực xinh cute và dễ thương', shop = 'beiustore', shopid = '340330526', itemid = '9607000739', keyword = 'đầm cho bé gái', url = 'https://shopee.vn/đầm-công-chúa-cho-bé-gái-váy-công-chúa-cho-bé-beiu022-pony-váy-bé-gái-diện-chơi-tết-năm-mới-cực-xinh-cute-và-dễ-thương-i.340330526.9607000739', best_idx_time_ytd = '2021-01-31 03:38:29', img = 'https://cf.shopee.vn/file/60267e05e3a7fde6e302d9df84d7bfd5_tn', xint3 = null, best_idx_time = null, status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = 205, totalclick = 124, note1 = null, scan_idx_time = '2021-01-31 10:55:13', xint1 = null, price_to = 270000, ctime = '2021-01-24 22:46:22', countuser = 0, starttime = '2021-01-24 22:46:22', note3 = null, best_idx = null, price_from = 270000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = 296 WHERE id = 47| 1 rows is updated, time=12
INFO [2021-02-01 03:36:32,662] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Váy bé gái, đầm công chúa bé gái thỏ ngọc BEIU020 váy cho bé gái diện đầu xuân năm mới cực xinh và dễ thương', shop = 'beiustore', shopid = '340330526', itemid = '7773008320', keyword = 'váy công chúa', url = 'https://shopee.vn/váy-tết-cho-bé-gái-đầm-công-chúa-bé-gái-beiu020-thỏ-ngọc-đồ-tết-cho-bé-gái-diện-đầu-xuân-năm-mới-cực-xinh-và-dễ-thương-i.340330526.7773008320', best_idx_time_ytd = null, img = 'https://cf.shopee.vn/file/36c1fd4e9be1b6d2ab00bb36b1695ae9_tn', xint3 = null, best_idx_time = null, status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = null, totalclick = 15, note1 = null, scan_idx_time = null, xint1 = null, price_to = 269000, ctime = '2021-01-24 22:46:23', countuser = 0, starttime = '2021-01-24 22:46:23', note3 = null, best_idx = null, price_from = 269000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = null WHERE id = 48| 1 rows is updated, time=8
INFO [2021-02-01 03:36:32,756] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Đầm bé gái, váy công chúa bé gái pony BEIU021 đồ tết cho bé diện đầu xuân năm mới - Tặng dây cột tóc mẫu ngẫu nhiên', shop = 'beiustore', shopid = '340330526', itemid = '5177024422', keyword = 'váy công chúa', url = 'https://shopee.vn/Đầm-công-chúa-cho-bé-gái-váy-bé-gái-beiu021-pony-đồ-tết-cho-bé-diện-đầu-xuân-năm-mới-tặng-dây-cột-tóc-mẫu-ngẫu-nhiên-i.340330526.5177024422', best_idx_time_ytd = '2021-01-31 10:56:31', img = 'https://cf.shopee.vn/file/b306aeee0441b012ae51da90d4bc60a4_tn', xint3 = null, best_idx_time = '2021-02-01 01:03:02', status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = 7, totalclick = 189, note1 = null, scan_idx_time = '2021-02-01 02:18:25', xint1 = null, price_to = 269000, ctime = '2021-01-24 22:46:23', countuser = 0, starttime = '2021-01-24 22:46:23', note3 = null, best_idx = 29, price_from = 269000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = 31 WHERE id = 49| 1 rows is updated, time=34
INFO [2021-02-01 03:36:32,835] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Đầm cho bé gái, váy công chúa bé gái pony BEIU022 váy bé gái diện chơi tết năm mới cực xinh cute và dễ thương', shop = 'beiustore', shopid = '340330526', itemid = '9607000739', keyword = 'váy công chúa', url = 'https://shopee.vn/đầm-công-chúa-cho-bé-gái-váy-công-chúa-cho-bé-beiu022-pony-váy-bé-gái-diện-chơi-tết-năm-mới-cực-xinh-cute-và-dễ-thương-i.340330526.9607000739', best_idx_time_ytd = null, img = 'https://cf.shopee.vn/file/60267e05e3a7fde6e302d9df84d7bfd5_tn', xint3 = null, best_idx_time = null, status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = null, totalclick = 17, note1 = null, scan_idx_time = null, xint1 = null, price_to = 270000, ctime = '2021-01-24 22:46:23', countuser = 0, starttime = '2021-01-24 22:46:23', note3 = null, best_idx = null, price_from = 270000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = null WHERE id = 50| 1 rows is updated, time=8
INFO [2021-02-01 03:36:32,895] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Váy bé gái, đầm công chúa bé gái thỏ ngọc BEIU020 váy cho bé gái diện đầu xuân năm mới cực xinh và dễ thương', shop = 'beiustore', shopid = '340330526', itemid = '7773008320', keyword = 'đầm công chúa', url = 'https://shopee.vn/váy-tết-cho-bé-gái-đầm-công-chúa-bé-gái-beiu020-thỏ-ngọc-đồ-tết-cho-bé-gái-diện-đầu-xuân-năm-mới-cực-xinh-và-dễ-thương-i.340330526.7773008320', best_idx_time_ytd = '2021-01-31 08:30:55', img = 'https://cf.shopee.vn/file/36c1fd4e9be1b6d2ab00bb36b1695ae9_tn', xint3 = null, best_idx_time = '2021-02-01 01:04:20', status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = 9, totalclick = 226, note1 = null, scan_idx_time = '2021-02-01 02:19:54', xint1 = null, price_to = 269000, ctime = '2021-01-24 22:46:23', countuser = 0, starttime = '2021-01-24 22:46:23', note3 = null, best_idx = 35, price_from = 269000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = 1553 WHERE id = 51| 1 rows is updated, time=6
INFO [2021-02-01 03:36:32,976] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Đầm bé gái, váy công chúa bé gái pony BEIU021 đồ tết cho bé diện đầu xuân năm mới - Tặng dây cột tóc mẫu ngẫu nhiên', shop = 'beiustore', shopid = '340330526', itemid = '5177024422', keyword = 'đầm công chúa', url = 'https://shopee.vn/Đầm-công-chúa-cho-bé-gái-váy-bé-gái-beiu021-pony-đồ-tết-cho-bé-diện-đầu-xuân-năm-mới-tặng-dây-cột-tóc-mẫu-ngẫu-nhiên-i.340330526.5177024422', best_idx_time_ytd = '2021-01-31 03:40:09', img = 'https://cf.shopee.vn/file/b306aeee0441b012ae51da90d4bc60a4_tn', xint3 = null, best_idx_time = null, status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = 99, totalclick = 788, note1 = null, scan_idx_time = '2021-01-31 09:44:23', xint1 = null, price_to = 269000, ctime = '2021-01-24 22:46:23', countuser = 0, starttime = '2021-01-24 22:46:23', note3 = null, best_idx = null, price_from = 269000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = 103 WHERE id = 52| 1 rows is updated, time=9
INFO [2021-02-01 03:36:33,033] - [BaseDAO.execSql.1104          ] - test$_ReupdateItemFromApi.main.84, exeSql=UPDATE clicktool_item SET name = 'Đầm cho bé gái, váy công chúa bé gái pony BEIU022 váy bé gái diện chơi tết năm mới cực xinh cute và dễ thương', shop = 'beiustore', shopid = '340330526', itemid = '9607000739', keyword = 'đầm công chúa', url = 'https://shopee.vn/Đầm-công-chúa-cho-bé-gái-váy-công-chúa-cho-bé-beiu022-pony-váy-bé-gái-diện-chơi-tết-năm-mới-cực-xinh-cute-và-dễ-thương-i.340330526.9607000739', best_idx_time_ytd = '2021-01-31 03:40:09', img = 'https://cf.shopee.vn/file/60267e05e3a7fde6e302d9df84d7bfd5_tn', xint3 = null, best_idx_time = null, status = 3, note2 = null, last_idx = null, username = 'vinhpt', maxclick = 1, best_idx_ytd = 200, totalclick = 582, note1 = null, scan_idx_time = '2021-01-31 10:56:53', xint1 = null, price_to = 270000, ctime = '2021-01-24 22:46:23', countuser = 0, starttime = '2021-01-24 22:46:23', note3 = null, best_idx = null, price_from = 270000, last_idx_time = null, xint2 = null, countclick = 0, scan_idx = 255 WHERE id = 53| 1 rows is updated, time=8
